source,target,weight,edge_type,product_id,supplier,product_name,effective_unit_cost,reference_unit_cost,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase
SOURCE,PRODUCT:5261,0.0,start_product,5261,,,,,,,,,,
PRODUCT:5261,OPTION:5261:ENVIPLAST E I R L,0.0,at_or_above_reference,5261,ENVIPLAST E.I.R.L.,GOTER PLASTICO BLANCO 5ML C/TAPA Y TAPON N15,0.3,0.3,0.0,0.0,100.0,2050.0,1.0,2025-06-23
OPTION:5261:ENVIPLAST E I R L,SINK:5261,0.0,finish_product,5261,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5262,0.0,start_product,5262,,,,,,,,,,
PRODUCT:5262,OPTION:5262:ENVIPLAST E I R L,0.0,at_or_above_reference,5262,ENVIPLAST E.I.R.L.,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,0.3,0.3,0.0,0.0,200.0,2050.0,3.0,2026-04-29
OPTION:5262:ENVIPLAST E I R L,SINK:5262,0.0,finish_product,5262,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5263,0.0,start_product,5263,,,,,,,,,,
PRODUCT:5263,OPTION:5263:ENVIPLAST E I R L,0.0,at_or_above_reference,5263,ENVIPLAST E.I.R.L.,GOTERO PLASTICO BLANCO 7ML C/TAPA Y TAPON N15,0.3,0.3,0.0,0.0,100.0,2050.0,1.0,2025-06-23
OPTION:5263:ENVIPLAST E I R L,SINK:5263,0.0,finish_product,5263,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5264,0.0,start_product,5264,,,,,,,,,,
PRODUCT:5264,OPTION:5264:CORPORACION PROMELAB E I R L,-0.833333,historical_saving,5264,CORPORACION PROMELAB E.I.R.L.,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,7.0,7.833333,0.833333,0.106383,12.0,1250.0,3.0,2025-10-25
OPTION:5264:CORPORACION PROMELAB E I R L,SINK:5264,0.0,finish_product,5264,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5265,0.0,start_product,5265,,,,,,,,,,
PRODUCT:5265,OPTION:5265:CORPORACION PROMELAB E I R L,-1.285714,historical_saving,5265,CORPORACION PROMELAB E.I.R.L.,PIPETA SEREOLOGICA GRADUADA VIDRIO 5ML - CITOGLAS,4.0,5.285714,1.285714,0.243243,5.0,1250.0,7.0,2026-04-17
OPTION:5265:CORPORACION PROMELAB E I R L,SINK:5265,0.0,finish_product,5265,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5266,0.0,start_product,5266,,,,,,,,,,
PRODUCT:5266,OPTION:5266:CORPORACION PROMELAB E I R L,-0.5,historical_saving,5266,CORPORACION PROMELAB E.I.R.L.,ABRAZADERA CRUZADA DE LABORATORIO (DOBLE NUEZ),14.0,14.5,0.5,0.034483,1.0,1250.0,1.0,2025-06-20
OPTION:5266:CORPORACION PROMELAB E I R L,SINK:5266,0.0,finish_product,5266,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5266,OPTION:5266:MATRAZ PERU E I R L,0.5,at_or_above_reference,5266,MATRAZ PERU E.I.R.L.,ABRAZADERA CRUZADA DE LABORATORIO (DOBLE NUEZ),15.0,14.5,-0.5,-0.034483,1.0,1697.0,1.0,2025-06-24
OPTION:5266:MATRAZ PERU E I R L,SINK:5266,0.0,finish_product,5266,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5267,0.0,start_product,5267,,,,,,,,,,
PRODUCT:5267,OPTION:5267:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5267,CORPORACION PROMELAB E.I.R.L.,ABRAZADERA PARA MATRAZ,15.0,15.0,0.0,0.0,1.0,1250.0,1.0,2025-06-20
OPTION:5267:CORPORACION PROMELAB E I R L,SINK:5267,0.0,finish_product,5267,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5267,OPTION:5267:MATRAZ PERU E I R L,0.0,at_or_above_reference,5267,MATRAZ PERU E.I.R.L.,ABRAZADERA PARA MATRAZ,15.0,15.0,0.0,0.0,1.0,1697.0,1.0,2025-06-24
OPTION:5267:MATRAZ PERU E I R L,SINK:5267,0.0,finish_product,5267,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5268,0.0,start_product,5268,,,,,,,,,,
PRODUCT:5268,OPTION:5268:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5268,CORPORACION PROMELAB E.I.R.L.,DESECADOR 300MM,320.0,320.0,0.0,0.0,1.0,1250.0,1.0,2025-06-10
OPTION:5268:CORPORACION PROMELAB E I R L,SINK:5268,0.0,finish_product,5268,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5269,0.0,start_product,5269,,,,,,,,,,
PRODUCT:5269,OPTION:5269:CORPORACION PROMELAB E I R L,-0.5,historical_saving,5269,CORPORACION PROMELAB E.I.R.L.,TERMOMETRO DIGITAL DE VASTAGO PARA COCINA DE 30CM,14.0,14.5,0.5,0.034483,5.0,1250.0,2.0,2025-07-22
OPTION:5269:CORPORACION PROMELAB E I R L,SINK:5269,0.0,finish_product,5269,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5270,0.0,start_product,5270,,,,,,,,,,
PRODUCT:5270,OPTION:5270:CORPORACION PROMELAB E I R L,-2.333333,historical_saving,5270,CORPORACION PROMELAB E.I.R.L.,PIPETEADOR DE CREMALLERA VERDE (PUMP) 10ML,13.0,15.333333,2.333333,0.152174,5.0,1250.0,3.0,2026-04-25
OPTION:5270:CORPORACION PROMELAB E I R L,SINK:5270,0.0,finish_product,5270,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5272,0.0,start_product,5272,,,,,,,,,,
PRODUCT:5272,OPTION:5272:ENVIPLAST E I R L,0.0,at_or_above_reference,5272,ENVIPLAST E.I.R.L.,PROBADOR PLASTICO 10ML ESPRAY COLORES,1.3,1.3,0.0,0.0,50.0,2050.0,2.0,2025-08-23
OPTION:5272:ENVIPLAST E I R L,SINK:5272,0.0,finish_product,5272,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5272,OPTION:5272:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5272,COMERCIAL FERRETERA SARASARA S.A.C.,PROBADOR PLASTICO 10ML ESPRAY COLORES,1.3,1.3,0.0,0.0,50.0,4424.0,1.0,2026-02-03
OPTION:5272:COMERCIAL FERRETERA SARASARA S A C,SINK:5272,0.0,finish_product,5272,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5273,0.0,start_product,5273,,,,,,,,,,
PRODUCT:5273,OPTION:5273:ENVIPLAST E I R L,0.0,at_or_above_reference,5273,ENVIPLAST E.I.R.L.,GOTERO VIDRIO PAVONADO 10ML B18 TAPA Y CHUPON,1.2,1.2,0.0,0.0,30.0,2050.0,1.0,2025-06-25
OPTION:5273:ENVIPLAST E I R L,SINK:5273,0.0,finish_product,5273,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5274,0.0,start_product,5274,,,,,,,,,,
PRODUCT:5274,OPTION:5274:ENVIPLAST E I R L,0.0,at_or_above_reference,5274,ENVIPLAST E.I.R.L.,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,1.5,1.5,0.0,0.0,50.0,2050.0,2.0,2026-02-28
OPTION:5274:ENVIPLAST E I R L,SINK:5274,0.0,finish_product,5274,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5275,0.0,start_product,5275,,,,,,,,,,
PRODUCT:5275,OPTION:5275:IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,-0.27944,historical_saving,5275,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,SOLO TAPA PRESS N28.,0.24112,0.52056,0.27944,0.536807,500.0,2000.0,1.0,2026-02-26
OPTION:5275:IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,SINK:5275,0.0,finish_product,5275,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,,,,,,,,,
PRODUCT:5275,OPTION:5275:ENVIPLAST E I R L,0.27944,at_or_above_reference,5275,ENVIPLAST E.I.R.L.,SOLO TAPA PRESS N28.,0.8,0.52056,-0.27944,-0.536807,100.0,2050.0,1.0,2025-06-26
OPTION:5275:ENVIPLAST E I R L,SINK:5275,0.0,finish_product,5275,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5276,0.0,start_product,5276,,,,,,,,,,
PRODUCT:5276,OPTION:5276:ENVIPLAST E I R L,-0.075,historical_saving,5276,ENVIPLAST E.I.R.L.,POTE CREMERO DOBLE FONDO BLANCO IMPORTADO 30GR C/TAPA Y LAINA,1.85,1.925,0.075,0.038961,100.0,2050.0,2.0,2025-08-25
OPTION:5276:ENVIPLAST E I R L,SINK:5276,0.0,finish_product,5276,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5276,OPTION:5276:VIPLASTIC S A C,0.075,at_or_above_reference,5276,VIPLASTIC S.A.C.,POTE CREMERO DOBLE FONDO BLANCO IMPORTADO 30GR C/TAPA Y LAINA,2.0,1.925,-0.075,-0.038961,100.0,250.0,1.0,2026-02-28
OPTION:5276:VIPLASTIC S A C,SINK:5276,0.0,finish_product,5276,VIPLASTIC S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5277,0.0,start_product,5277,,,,,,,,,,
PRODUCT:5277,OPTION:5277:ENVIPLAST E I R L,-0.2,historical_saving,5277,ENVIPLAST E.I.R.L.,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,1.3,1.5,0.2,0.133333,25.0,2050.0,2.0,2025-08-23
OPTION:5277:ENVIPLAST E I R L,SINK:5277,0.0,finish_product,5277,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5277,OPTION:5277:MULTIGLASS PLASTIC E I R L,0.0,at_or_above_reference,5277,MULTIGLASS & PLASTIC E.I.R.L.,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,1.5,1.5,0.0,0.0,100.0,2350.0,3.0,2026-03-19
OPTION:5277:MULTIGLASS PLASTIC E I R L,SINK:5277,0.0,finish_product,5277,MULTIGLASS & PLASTIC E.I.R.L.,,,,,,,,,
PRODUCT:5277,OPTION:5277:VIPLASTIC S A C,0.1,at_or_above_reference,5277,VIPLASTIC S.A.C.,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,1.6,1.5,-0.1,-0.066667,175.0,250.0,1.0,2025-09-10
OPTION:5277:VIPLASTIC S A C,SINK:5277,0.0,finish_product,5277,VIPLASTIC S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5278,0.0,start_product,5278,,,,,,,,,,
PRODUCT:5278,OPTION:5278:ENVIPLAST E I R L,0.0,at_or_above_reference,5278,ENVIPLAST E.I.R.L.,POTE PASTILLERO PLASTICO BLANCO 19GR C/TAPA B/20,0.35,0.35,0.0,0.0,26.0,2050.0,1.0,2025-06-27
OPTION:5278:ENVIPLAST E I R L,SINK:5278,0.0,finish_product,5278,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5278,OPTION:5278:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5278,ESNA MEDIC INVERSIONES S.A.C.,POTE PASTILLERO PLASTICO BLANCO 19GR C/TAPA B/20,0.35,0.35,0.0,0.0,50.0,3650.0,1.0,2025-11-11
OPTION:5278:ESNA MEDIC INVERSIONES S A C,SINK:5278,0.0,finish_product,5278,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5279,0.0,start_product,5279,,,,,,,,,,
PRODUCT:5279,OPTION:5279:ENVIPLAST E I R L,-0.0025,historical_saving,5279,ENVIPLAST E.I.R.L.,POTE PASTILLERO PLASTICO BLANCO 12GR C/TAPA B/20,0.32,0.3225,0.0025,0.007752,1500.0,2050.0,2.0,2026-04-11
OPTION:5279:ENVIPLAST E I R L,SINK:5279,0.0,finish_product,5279,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5279,OPTION:5279:ESNA MEDIC INVERSIONES S A C,-0.0025,historical_saving,5279,ESNA MEDIC INVERSIONES S.A.C.,POTE PASTILLERO PLASTICO BLANCO 12GR C/TAPA B/20,0.32,0.3225,0.0025,0.007752,50.0,3650.0,1.0,2025-11-11
OPTION:5279:ESNA MEDIC INVERSIONES S A C,SINK:5279,0.0,finish_product,5279,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5280,0.0,start_product,5280,,,,,,,,,,
PRODUCT:5280,OPTION:5280:ENVIPLAST E I R L,0.0,at_or_above_reference,5280,ENVIPLAST E.I.R.L.,POTE PASTILLERO PLASTICO BLANCO 10GR C/TAPA B/20,0.31,0.31,0.0,0.0,26.0,2050.0,1.0,2025-06-27
OPTION:5280:ENVIPLAST E I R L,SINK:5280,0.0,finish_product,5280,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5280,OPTION:5280:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5280,ESNA MEDIC INVERSIONES S.A.C.,POTE PASTILLERO PLASTICO BLANCO 10GR C/TAPA B/20,0.31,0.31,0.0,0.0,50.0,3650.0,1.0,2025-11-11
OPTION:5280:ESNA MEDIC INVERSIONES S A C,SINK:5280,0.0,finish_product,5280,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5281,0.0,start_product,5281,,,,,,,,,,
PRODUCT:5281,OPTION:5281:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5281,COMERCIAL FERRETERA SARASARA S.A.C.,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,0.9,0.9,0.0,0.0,100.0,4424.0,4.0,2026-02-03
OPTION:5281:COMERCIAL FERRETERA SARASARA S A C,SINK:5281,0.0,finish_product,5281,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5281,OPTION:5281:ENVIPLAST E I R L,0.0,at_or_above_reference,5281,ENVIPLAST E.I.R.L.,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,0.9,0.9,0.0,0.0,100.0,2050.0,3.0,2026-04-13
OPTION:5281:ENVIPLAST E I R L,SINK:5281,0.0,finish_product,5281,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5282,0.0,start_product,5282,,,,,,,,,,
PRODUCT:5282,OPTION:5282:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5282,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,0.7,0.7,0.0,0.0,90.0,4424.0,2.0,2026-02-23
OPTION:5282:COMERCIAL FERRETERA SARASARA S A C,SINK:5282,0.0,finish_product,5282,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5282,OPTION:5282:ENVIPLAST E I R L,0.0,at_or_above_reference,5282,ENVIPLAST E.I.R.L.,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,0.7,0.7,0.0,0.0,100.0,2050.0,2.0,2025-07-07
OPTION:5282:ENVIPLAST E I R L,SINK:5282,0.0,finish_product,5282,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5283,0.0,start_product,5283,,,,,,,,,,
PRODUCT:5283,OPTION:5283:ENVIPLAST E I R L,0.0,at_or_above_reference,5283,ENVIPLAST E.I.R.L.,FRASCO GOTERO INTERNO VIDRIO AMBAR 10ML B/18 C/TAPA P.,0.9,0.9,0.0,0.0,26.0,2050.0,1.0,2025-06-27
OPTION:5283:ENVIPLAST E I R L,SINK:5283,0.0,finish_product,5283,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5285,0.0,start_product,5285,,,,,,,,,,
PRODUCT:5285,OPTION:5285:INVERSIONES AGO S A C,-0.01375,historical_saving,5285,INVERSIONES AGO S.A.C.,SOLO MINI TRIGGER BLANCO B28,0.57,0.58375,0.01375,0.023555,3000.0,6084.0,8.0,2026-04-14
OPTION:5285:INVERSIONES AGO S A C,SINK:5285,0.0,finish_product,5285,INVERSIONES AGO S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5286,0.0,start_product,5286,,,,,,,,,,
PRODUCT:5286,OPTION:5286:ENVIPLAST E I R L,0.0,at_or_above_reference,5286,ENVIPLAST E.I.R.L.,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,2.3,2.3,0.0,0.0,50.0,2050.0,1.0,2025-06-30
OPTION:5286:ENVIPLAST E I R L,SINK:5286,0.0,finish_product,5286,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5287,0.0,start_product,5287,,,,,,,,,,
PRODUCT:5287,OPTION:5287:ENVIPLAST E I R L,0.0,at_or_above_reference,5287,ENVIPLAST E.I.R.L.,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,0.4,0.4,0.0,0.0,50.0,2050.0,3.0,2026-03-31
OPTION:5287:ENVIPLAST E I R L,SINK:5287,0.0,finish_product,5287,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5287,OPTION:5287:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5287,ESNA MEDIC INVERSIONES S.A.C.,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,0.4,0.4,0.0,0.0,50.0,3650.0,1.0,2025-11-02
OPTION:5287:ESNA MEDIC INVERSIONES S A C,SINK:5287,0.0,finish_product,5287,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5288,0.0,start_product,5288,,,,,,,,,,
PRODUCT:5288,OPTION:5288:ENVIPLAST E I R L,0.0,at_or_above_reference,5288,ENVIPLAST E.I.R.L.,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,0.65,0.65,0.0,0.0,50.0,2050.0,4.0,2025-08-21
OPTION:5288:ENVIPLAST E I R L,SINK:5288,0.0,finish_product,5288,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5288,OPTION:5288:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5288,ESNA MEDIC INVERSIONES S.A.C.,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,0.65,0.65,0.0,0.0,50.0,3650.0,1.0,2025-10-01
OPTION:5288:ESNA MEDIC INVERSIONES S A C,SINK:5288,0.0,finish_product,5288,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5289,0.0,start_product,5289,,,,,,,,,,
PRODUCT:5289,OPTION:5289:ENVIPLAST E I R L,0.0,at_or_above_reference,5289,ENVIPLAST E.I.R.L.,TAPON PLASTICO IMPORTADO N28,0.08,0.08,0.0,0.0,100.0,2050.0,1.0,2025-06-30
OPTION:5289:ENVIPLAST E I R L,SINK:5289,0.0,finish_product,5289,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5291,0.0,start_product,5291,,,,,,,,,,
PRODUCT:5291,OPTION:5291:ENVIPLAST E I R L,0.0,at_or_above_reference,5291,ENVIPLAST E.I.R.L.,FRASCO ROLL-ON VIDRIO TRANSPARENTE 3ML C/TAPA Y TAPON,0.9,0.9,0.0,0.0,200.0,2050.0,2.0,2025-07-21
OPTION:5291:ENVIPLAST E I R L,SINK:5291,0.0,finish_product,5291,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5292,0.0,start_product,5292,,,,,,,,,,
PRODUCT:5292,OPTION:5292:ENVIPLAST E I R L,0.0,at_or_above_reference,5292,ENVIPLAST E.I.R.L.,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON,0.9,0.9,0.0,0.0,50.0,2050.0,1.0,2025-07-01
OPTION:5292:ENVIPLAST E I R L,SINK:5292,0.0,finish_product,5292,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5293,0.0,start_product,5293,,,,,,,,,,
PRODUCT:5293,OPTION:5293:ENVIPLAST E I R L,0.0,at_or_above_reference,5293,ENVIPLAST E.I.R.L.,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,2.6,2.6,0.0,0.0,100.0,2050.0,2.0,2025-07-21
OPTION:5293:ENVIPLAST E I R L,SINK:5293,0.0,finish_product,5293,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5293,OPTION:5293:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5293,ESNA MEDIC INVERSIONES S.A.C.,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,2.6,2.6,0.0,0.0,50.0,3650.0,1.0,2025-11-11
OPTION:5293:ESNA MEDIC INVERSIONES S A C,SINK:5293,0.0,finish_product,5293,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5294,0.0,start_product,5294,,,,,,,,,,
PRODUCT:5294,OPTION:5294:ENVIPLAST E I R L,0.0,at_or_above_reference,5294,ENVIPLAST E.I.R.L.,LIPSTICK/BALSAMO LABIAL 5ML,1.5,1.5,0.0,0.0,100.0,2050.0,3.0,2025-08-20
OPTION:5294:ENVIPLAST E I R L,SINK:5294,0.0,finish_product,5294,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5294,OPTION:5294:ESNA MEDIC INVERSIONES S A C,0.0,at_or_above_reference,5294,ESNA MEDIC INVERSIONES S.A.C.,LIPSTICK/BALSAMO LABIAL 5ML,1.5,1.5,0.0,0.0,150.0,3650.0,2.0,2025-11-11
OPTION:5294:ESNA MEDIC INVERSIONES S A C,SINK:5294,0.0,finish_product,5294,ESNA MEDIC INVERSIONES S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5295,0.0,start_product,5295,,,,,,,,,,
PRODUCT:5295,OPTION:5295:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5295,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24,1.5,1.5,0.0,0.0,50.0,4424.0,1.0,2026-01-14
OPTION:5295:COMERCIAL FERRETERA SARASARA S A C,SINK:5295,0.0,finish_product,5295,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5295,OPTION:5295:ENVIPLAST E I R L,0.0,at_or_above_reference,5295,ENVIPLAST E.I.R.L.,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24,1.5,1.5,0.0,0.0,30.0,2050.0,1.0,2025-07-02
OPTION:5295:ENVIPLAST E I R L,SINK:5295,0.0,finish_product,5295,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5296,0.0,start_product,5296,,,,,,,,,,
PRODUCT:5296,OPTION:5296:ENVIPLAST E I R L,0.0,at_or_above_reference,5296,ENVIPLAST E.I.R.L.,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,2.1,2.1,0.0,0.0,100.0,2050.0,6.0,2026-03-13
OPTION:5296:ENVIPLAST E I R L,SINK:5296,0.0,finish_product,5296,ENVIPLAST E.I.R.L.,,,,,,,,,
PRODUCT:5296,OPTION:5296:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5296,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,2.1,2.1,0.0,0.0,100.0,4424.0,4.0,2026-02-03
OPTION:5296:COMERCIAL FERRETERA SARASARA S A C,SINK:5296,0.0,finish_product,5296,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5297,0.0,start_product,5297,,,,,,,,,,
PRODUCT:5297,OPTION:5297:ENVIPLAST E I R L,0.0,at_or_above_reference,5297,ENVIPLAST E.I.R.L.,PET COLORES CILINDRICO 120ML TAPA PRESS N20,1.1,1.1,0.0,0.0,100.0,2050.0,2.0,2026-04-16
OPTION:5297:ENVIPLAST E I R L,SINK:5297,0.0,finish_product,5297,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5298,0.0,start_product,5298,,,,,,,,,,
PRODUCT:5298,OPTION:5298:MATRAZ PERU E I R L,0.0,at_or_above_reference,5298,MATRAZ PERU E.I.R.L.,PROBETA VIDRIO TRANSPARENTE 500ML,27.97,27.97,0.0,0.0,2.0,1697.0,1.0,2025-08-13
OPTION:5298:MATRAZ PERU E I R L,SINK:5298,0.0,finish_product,5298,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5299,0.0,start_product,5299,,,,,,,,,,
PRODUCT:5299,OPTION:5299:ENVIPLAST E I R L,0.0,at_or_above_reference,5299,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,1.6,1.6,0.0,0.0,40.0,2050.0,2.0,2025-07-07
OPTION:5299:ENVIPLAST E I R L,SINK:5299,0.0,finish_product,5299,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5300,0.0,start_product,5300,,,,,,,,,,
PRODUCT:5300,OPTION:5300:ENVIPLAST E I R L,0.0,at_or_above_reference,5300,ENVIPLAST E.I.R.L.,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,1.3,1.3,0.0,0.0,40.0,2050.0,2.0,2025-07-07
OPTION:5300:ENVIPLAST E I R L,SINK:5300,0.0,finish_product,5300,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5301,0.0,start_product,5301,,,,,,,,,,
PRODUCT:5301,OPTION:5301:CORPORACION PROMELAB E I R L,-1.0,historical_saving,5301,CORPORACION PROMELAB E.I.R.L.,MORTERO CON PILON DE PORCELANA 90MM,8.5,9.5,1.0,0.105263,10.0,1250.0,6.0,2026-01-03
OPTION:5301:CORPORACION PROMELAB E I R L,SINK:5301,0.0,finish_product,5301,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
PRODUCT:5301,OPTION:5301:BIO CHEMICALSS S A C,0.5,at_or_above_reference,5301,BIO CHEMICALSS S.A.C.,MORTERO CON PILON DE PORCELANA 90MM,10.0,9.5,-0.5,-0.052632,7.0,500.0,2.0,2026-04-11
OPTION:5301:BIO CHEMICALSS S A C,SINK:5301,0.0,finish_product,5301,BIO CHEMICALSS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5302,0.0,start_product,5302,,,,,,,,,,
PRODUCT:5302,OPTION:5302:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5302,CORPORACION PROMELAB E.I.R.L.,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,6.0,6.0,0.0,0.0,20.0,1250.0,4.0,2025-10-25
OPTION:5302:CORPORACION PROMELAB E I R L,SINK:5302,0.0,finish_product,5302,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5303,0.0,start_product,5303,,,,,,,,,,
PRODUCT:5303,OPTION:5303:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5303,CORPORACION PROMELAB E.I.R.L.,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),0.12,0.12,0.0,0.0,250.0,1250.0,1.0,2025-07-08
