product_id,product_name,product_type,subtype,material,color,capacity_value,capacity_unit,mouth_size_mm,size_text,closure_type,accessory,shape,feature,brand,use_category,material_family,keywords,confidence,attribute_confidence,extraction_method,rules_version,attribute_evidence
5367,FRASCO 4 ONZAS C/TAPA 63,frasco,,,,,,,,,tapa,,,,empaque_envase,,"[""FRASCO"", ""4"", ""ONZAS"", ""TAPA"", ""63""]",0.8767,"{""product_type"": 0.93, ""accessory"": 0.88, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5368,POTE VIDRIO TRANSPARENTE 315ML C/TAPA 63,pote,,VIDRIO,TRANSPARENTE,315.0,ML,,,,tapa,,,,empaque_envase,VIDRIO,"[""POTE"", ""VIDRIO"", ""TRANSPARENTE"", ""315ML"", ""TAPA"", ""63""]",0.9083,"{""product_type"": 0.92, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""POTE,CREMERO"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""315ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5369,TAPA METALICA N58,tapa,,,,,,58.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N58""]",0.825,"{""product_type"": 0.9, ""accessory"": 0.88, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": ""N58"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5370,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C/TAPA 63,frasco,,VIDRIO,TRANSPARENTE,315.0,ML,,,,tapa,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""TRANSPARENTE"", ""ESPARRAGUERO"", ""315ML"", ""TAPA"", ""63""]",0.91,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""315ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5371,TAPA METALICA N63,tapa,,,,,,63.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N63""]",0.825,"{""product_type"": 0.9, ""accessory"": 0.88, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": ""N63"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5372,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,frasco,,VIDRIO,TRANSPARENTE,458.0,ML,,,,tapa,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""TRANSPARENTE"", ""458ML"", ""TAPA"", ""82""]",0.91,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""458ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5373,TAPA METALICA N77,tapa,,,,,,77.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N77""]",0.825,"{""product_type"": 0.9, ""accessory"": 0.88, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": ""N77"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5374,TAPA METALICA N82 DORADO,tapa,,,DORADO,,,82.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N82"", ""DORADO""]",0.848,"{""product_type"": 0.9, ""accessory"": 0.88, ""color"": 0.94, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": ""DORADO"", ""capacity"": """", ""mouth_size"": ""N82 "", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5375,TAPA METALICA N82 NEGRO,tapa,,,NEGRO,,,82.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N82"", ""NEGRO""]",0.848,"{""product_type"": 0.9, ""accessory"": 0.88, ""color"": 0.94, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": ""NEGRO"", ""capacity"": """", ""mouth_size"": ""N82 "", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5376,TAPA METALICA N100 ORO VIEJO,tapa,,,,,,100.0,,,tapa,,,,general,,"[""TAPA"", ""METALICA"", ""N100"", ""ORO"", ""VIEJO""]",0.825,"{""product_type"": 0.9, ""accessory"": 0.88, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": ""N100 "", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5377,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,frasco,,VIDRIO,AMBAR,50.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""50ML"", ""B18"", ""TAPA"", ""ESPRAY""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""50ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5378,FRASCO VIDRIO AMBAR 15ML B18 TAPA ESPRAY,frasco,,VIDRIO,AMBAR,15.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""15ML"", ""B18"", ""TAPA"", ""ESPRAY""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""15ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,gotero,chupon,VIDRIO,AZUL,30.0,ML,,,chupon,chupon|tapa,,,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AZUL"", ""30ML"", ""TAPA"", ""CHUPON""]",0.8914,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AZUL"", ""capacity"": ""30ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,gotero,chupon,VIDRIO,AZUL,50.0,ML,,,chupon,chupon|tapa,,,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AZUL"", ""50ML"", ""TAPA"", ""CHUPON""]",0.8914,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AZUL"", ""capacity"": ""50ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5381,FRASCO VIDRIO AZUL 50ML B/18 TAPA ESPRAY,frasco,,VIDRIO,AZUL,50.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AZUL"", ""50ML"", ""B"", ""18"", ""TAPA"", ""ESPRAY""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AZUL"", ""capacity"": ""50ML"", ""mouth_size"": ""B 18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5382,TIRAS MEDIDORAS DE PH (CAJA *100UND),caja,,,,,,,,,,,,,medico_laboratorio,,"[""TIRAS"", ""MEDIDORAS"", ""PH"", ""CAJA"", ""100UND""]",0.87,"{""product_type"": 0.9, ""use_category"": 0.84}",deterministic_rules,2026-06-11,"{""product_type"": ""CAJA,CAJAS"", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""ODONTO,MEDIC,CLINIC,ORTOPEDIA,PH,CLORO"", ""brand"": """"}"
5383,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,accesorio,,PLASTICO,,500.0,ML,,,,,,graduado,,general,PLASTICO,"[""PROBETA"", ""PLASTICO"", ""GRADUADA"", ""PROBETA"", ""PLASTICO"", ""GRADUADA"", ""500"", ""ML""]",0.854,"{""product_type"": 0.88, ""feature"": 0.9, ""material"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""PISETA,GRADILLA,TALQUERA,PROBETA,PROPIPETA"", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": ""GRADUADO,GRADUADA"", ""material"": ""PLASTICO"", ""color"": """", ""capacity"": ""500 ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5384,VASO DE VIDRIO BORO GRADUADO 10ML,,,VIDRIO,,10.0,ML,,,,,,graduado,,general,VIDRIO,"[""VASO"", ""VIDRIO"", ""BORO"", ""GRADUADO"", ""10ML""]",0.8475,"{""feature"": 0.9, ""material"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": ""GRADUADO,GRADUADA"", ""material"": ""VIDRIO"", ""color"": """", ""capacity"": ""10ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5385,VASO GRADUADO DE POLIPROPILENO 100ML,,,,,100.0,ML,,,,,,graduado,,general,,"[""VASO"", ""GRADUADO"", ""POLIPROPILENO"", ""100ML""]",0.8167,"{""feature"": 0.9, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": ""GRADUADO,GRADUADA"", ""material"": """", ""color"": """", ""capacity"": ""100ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5386,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,,,,,250.0,ML,,,,,,graduado,,general,,"[""VASO"", ""GRADUADO"", ""POLIPROPILENO"", ""250ML"", ""300ML""]",0.8167,"{""feature"": 0.9, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": ""GRADUADO,GRADUADA"", ""material"": """", ""color"": """", ""capacity"": ""250ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5387,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,frasco,,VIDRIO,ROSADO,10.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""ROSADO"", ""10ML"", ""TAPA"", ""ESPRAY"", ""N18""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""ROSADO"", ""capacity"": ""10ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,frasco,,VIDRIO,ROSADO,30.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""ROSADO"", ""30ML"", ""TAPA"", ""ESPRAY"", ""N18""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""ROSADO"", ""capacity"": ""30ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5389,PROBADOR VIDRIO 1ML TAPON PLUMILLA,tapa,,VIDRIO,,1.0,ML,,,,tapa,,,,general,VIDRIO,"[""PROBADOR"", ""VIDRIO"", ""1ML"", ""TAPON"", ""PLUMILLA""]",0.854,"{""product_type"": 0.9, ""accessory"": 0.88, ""material"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": """", ""capacity"": ""1ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,frasco,,VIDRIO,TRANSPARENTE,3.0,ML,13.0,,,,tubular,,,empaque_envase,VIDRIO,"[""FRASCO"", ""TUBULAR"", ""VIDRIO"", ""TRANSPARENTE"", ""3ML"", ""T"", ""BAQUELITA"", ""N13""]",0.9114,"{""product_type"": 0.93, ""shape"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": """", ""shape"": ""TUBULAR"", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""3ML"", ""mouth_size"": ""N13"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,frasco,,VIDRIO,TRANSPARENTE,4.0,ML,13.0,,,,tubular,,,empaque_envase,VIDRIO,"[""FRASCO"", ""TUBULAR"", ""VIDRIO"", ""TRANSPARENTE"", ""4ML"", ""T"", ""BAQUELITA"", ""N13""]",0.9114,"{""product_type"": 0.93, ""shape"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": """", ""shape"": ""TUBULAR"", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""4ML"", ""mouth_size"": ""N13"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,frasco,,VIDRIO,TRANSPARENTE,5.0,ML,13.0,,,,tubular,,,empaque_envase,VIDRIO,"[""FRASCO"", ""TUBULAR"", ""VIDRIO"", ""TRANSPARENTE"", ""5ML"", ""T"", ""BAQUELITA"", ""N13""]",0.9114,"{""product_type"": 0.93, ""shape"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": """", ""shape"": ""TUBULAR"", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""TRANSPARENTE"", ""capacity"": ""5ML"", ""mouth_size"": ""N13"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,frasco,,PET,BLANCO,60.0,ML,20.0,,,tapa,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""BLANCO"", ""60ML"", ""TAPA"", ""FLIP"", ""TOP"", ""N20""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""BLANCO"", ""capacity"": ""60ML"", ""mouth_size"": ""N20"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,gotero,chupon,PET,TRANSPARENTE,10.0,ML,18.0,,chupon,chupon,,,,general,POLIETILENO TEREFTALATO,"[""PET"", ""TRANSPARENTE"", ""10ML"", ""GOTERO"", ""CHUPON"", ""N18""]",0.895,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""TRANSPARENTE"", ""capacity"": ""10ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5395,GOTERO PET TRANSPARENTE 20ML N18,gotero,,PET,TRANSPARENTE,20.0,ML,18.0,,,,,,,general,POLIETILENO TEREFTALATO,"[""GOTERO"", ""PET"", ""TRANSPARENTE"", ""20ML"", ""N18""]",0.8833,"{""product_type"": 0.95, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""TRANSPARENTE"", ""capacity"": ""20ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,gotero,chupon,PET,TRANSPARENTE,30.0,ML,18.0,,chupon,chupon|tapa,,,,general,POLIETILENO TEREFTALATO,"[""GOTERO"", ""PET"", ""TRANSPARENTE"", ""30ML"", ""TAPA"", ""CHUPON"", ""N18""]",0.895,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""TRANSPARENTE"", ""capacity"": ""30ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,frasco,,VIDRIO,AMBAR,20.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""20ML"", ""B18"", ""TAPA"", ""ESPRAY""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""20ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,frasco,,VIDRIO,AMBAR,30.0,ML,18.0,,,tapa|atomizador_espray,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""30ML"", ""B18"", ""TAPA"", ""ESPRAY""]",0.9114,"{""product_type"": 0.93, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|ESPRAY"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""30ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5399,BARRA AGITADORA MAGNETICA C300 30*7.5 MM (AGITADOR MAGNETICO),,,,,,,,,,,,,,general,,"[""BARRA"", ""AGITADORA"", ""MAGNETICA"", ""C300"", ""30"", ""7"", ""5"", ""MM""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,gotero,chupon,VIDRIO,AMBAR,30.0,ML,,,chupon,chupon|tapa,,metalizado,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AMBAR"", ""30ML"", ""TAPA"", ""METALIZADA"", ""DORADA"", ""CHUPON""]",0.8862,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""feature"": 0.85, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": ""METALIZADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""30ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
